"symbol","date","open","high","low","close","volume","adjusted"
"SAP",2023-01-26,112.75,114.690002441406,112.300003051758,114.099998474121,1869700,110.84334564209
"SAP",2023-01-27,112.550003051758,114.019996643066,112.25,113.209999084473,957900,109.978744506836
"SAP",2023-01-30,116.51000213623,117.059997558594,115.709999084473,116.089996337891,1587800,112.776542663574
"SAP",2023-01-31,116.629997253418,118.569999694824,116.569999694824,118.529998779297,1270400,115.146896362305
"SAP",2023-02-01,119.370002746582,121.419998168945,118.300003051758,121.029998779297,853900,117.575546264648
"SAP",2023-02-02,122.709999084473,123.279998779297,122.190002441406,122.970001220703,866500,119.460182189941
"SAP",2023-02-03,120.180000305176,121.910003662109,120.089996337891,120.629997253418,1098500,117.186958312988
"SAP",2023-02-06,119.949996948242,120.290000915527,119.349998474121,119.720001220703,519500,116.302940368652
"SAP",2023-02-07,118.110000610352,120.190002441406,117.819999694824,119.839996337891,538300,116.419509887695
"SAP",2023-02-08,118.639999389648,119.51000213623,118.220001220703,118.610000610352,872200,115.224617004395
"SAP",2023-02-09,120.529998779297,120.639999389648,118.180000305176,118.699996948242,636000,115.312049865723
"SAP",2023-02-10,117.550003051758,117.849998474121,116.800003051758,117.349998474121,662000,114.000579833984
"SAP",2023-02-13,117.529998779297,118.51000213623,117.449996948242,118.480003356934,374200,115.098335266113
"SAP",2023-02-14,117.98999786377,119.639999389648,117.639999389648,118.76000213623,616000,115.370346069336
"SAP",2023-02-15,117.800003051758,119.309997558594,117.730003356934,119.269996643066,669500,115.865776062012
"SAP",2023-02-16,117.580001831055,118.620002746582,117.120002746582,117.959999084473,505000,114.593170166016
"SAP",2023-02-17,116.51000213623,117.440002441406,116.169998168945,117.349998474121,411000,114.000579833984
"SAP",2023-02-21,115.160003662109,115.76000213623,114.720001220703,114.779998779297,867000,111.503936767578
"SAP",2023-02-22,115.529998779297,115.889999389648,114.790000915527,115.26000213623,510600,111.970237731934
"SAP",2023-02-23,116.309997558594,116.769996643066,114.860000610352,116.01000213623,784500,112.698829650879
"SAP",2023-02-24,113.959999084473,114.360000610352,112.569999694824,113.180000305176,991700,109.949600219727
"SAP",2023-02-27,115.180000305176,115.540000915527,114.73999786377,115.129997253418,579900,111.843948364258
"SAP",2023-02-28,114.069999694824,114.839996337891,113.76000213623,113.819999694824,693500,110.571342468262
"SAP",2023-03-01,115.120002746582,115.120002746582,113.400001525879,114.230003356934,848900,110.969635009766
"SAP",2023-03-02,113.050003051758,114.639999389648,113,114.529998779297,664900,111.261070251465
"SAP",2023-03-03,115.860000610352,116.970001220703,115.779998779297,116.900001525879,694500,113.563430786133
"SAP",2023-03-06,119.5,120.209999084473,119.040000915527,119.730003356934,953700,116.312652587891
"SAP",2023-03-07,118.860000610352,118.940002441406,116.599998474121,116.889999389648,469600,113.553718566895
"SAP",2023-03-08,116.720001220703,117.550003051758,116.199996948242,117.410003662109,730100,114.058876037598
"SAP",2023-03-09,117.400001525879,118.5,115.949996948242,115.98999786377,691900,112.679397583008
"SAP",2023-03-10,117.970001220703,118.019996643066,115.230003356934,115.459999084473,1005300,112.164520263672
"SAP",2023-03-13,114.309997558594,115.809997558594,113.639999389648,115.029998779297,1144700,111.746803283691
"SAP",2023-03-14,118.069999694824,118.48999786377,117.150001525879,118.120002746582,862000,114.748603820801
"SAP",2023-03-15,114.339996337891,115.699996948242,113.699996948242,115.599998474121,1111300,112.30052947998
"SAP",2023-03-16,116.379997253418,120.400001525879,116.209999084473,120.300003051758,1052700,116.866386413574
"SAP",2023-03-17,119.069999694824,120.220001220703,118.089996337891,119.220001220703,1040300,115.81721496582
"SAP",2023-03-20,121.339996337891,121.480003356934,120.519996643066,121.379997253418,771600,117.915557861328
"SAP",2023-03-21,122.430000305176,123.610000610352,122.120002746582,123.480003356934,594200,119.955619812012
"SAP",2023-03-22,122.819999694824,124.470001220703,122.220001220703,122.23999786377,480500,118.751014709473
"SAP",2023-03-23,124.040000915527,125.279998779297,123.050003051758,123.73999786377,599500,120.208198547363
"SAP",2023-03-24,123.110000610352,123.540000915527,122.029998779297,123.290000915527,907100,119.771041870117
"SAP",2023-03-27,123.849998474121,124.389999389648,122.98999786377,123.25,571100,119.73218536377
"SAP",2023-03-28,123.550003051758,123.650001525879,122.73999786377,123.470001220703,631400,119.945907592773
"SAP",2023-03-29,123.580001831055,124.559997558594,123.540000915527,124.319999694824,915900,120.771644592285
"SAP",2023-03-30,125.51000213623,126.069999694824,125.110000610352,126.069999694824,746000,122.471694946289
"SAP",2023-03-31,125.839996337891,126.769996643066,125.730003356934,126.550003051758,668200,122.937995910645
"SAP",2023-04-03,126.180000305176,126.430000305176,125.569999694824,126.319999694824,876300,122.714561462402
"SAP",2023-04-04,126.949996948242,127.860000610352,126.910003662109,127.809997558594,788200,124.162033081055
"SAP",2023-04-05,128.009994506836,128.229995727539,126.279998779297,126.73999786377,665600,123.122573852539
"SAP",2023-04-06,128,128.880004882812,127.199996948242,128.710006713867,989500,125.036354064941
"SAP",2023-04-10,127.599998474121,127.599998474121,125.800003051758,127.449996948242,604300,123.812301635742
"SAP",2023-04-11,126.690002441406,127.050003051758,126.349998474121,126.540000915527,1146800,122.928283691406
"SAP",2023-04-12,127.589996337891,128.119995117188,126.790000915527,127.110000610352,1318400,123.48201751709
"SAP",2023-04-13,127.059997558594,128.490005493164,127.059997558594,128.050003051758,1132100,124.39518737793
"SAP",2023-04-14,127.720001220703,128.169998168945,126.699996948242,127.419998168945,980000,123.783164978027
"SAP",2023-04-17,127.75,127.949996948242,126.669998168945,127.199996948242,1387900,123.569442749023
"SAP",2023-04-18,128.130004882812,128.300003051758,127.349998474121,127.639999389648,1417100,123.996887207031
"SAP",2023-04-19,127.669998168945,127.769996643066,127.059997558594,127.300003051758,1512200,123.666595458984
"SAP",2023-04-20,126.930000305176,127.720001220703,126.400001525879,126.860000610352,1512400,123.239151000977
"SAP",2023-04-21,132.130004882812,134.639999389648,131.800003051758,133.949996948242,2742800,130.126770019531
"SAP",2023-04-24,132.889999389648,133.740005493164,131.919998168945,132.539993286133,1406600,128.757034301758
"SAP",2023-04-25,134.460006713867,135.669998168945,133.410003662109,133.429992675781,1427200,129.621627807617
"SAP",2023-04-26,135.610000610352,135.610000610352,133.119995117188,133.350006103516,1346400,129.543914794922
"SAP",2023-04-27,135.789993286133,136.850006103516,135.009994506836,136.649993896484,967500,132.749710083008
"SAP",2023-04-28,135.339996337891,135.710006713867,134.830001831055,135.270004272461,747500,131.409103393555
"SAP",2023-05-01,135.570007324219,135.570007324219,134.440002441406,134.479995727539,467200,130.641662597656
"SAP",2023-05-02,133.610000610352,134.5,133.490005493164,134.360000610352,867600,130.525085449219
"SAP",2023-05-03,136.080001831055,137.320007324219,135.279998779297,135.779998779297,1414800,131.904556274414
"SAP",2023-05-04,133.860000610352,134.639999389648,133.440002441406,134.089996337891,692500,130.262786865234
"SAP",2023-05-05,134.130004882812,135,134,134.759994506836,623800,130.913650512695
"SAP",2023-05-08,136.059997558594,136.199996948242,135.220001220703,135.779998779297,718500,131.904556274414
"SAP",2023-05-09,133.960006713867,135.100006103516,133.839996337891,134.679992675781,674800,130.8359375
"SAP",2023-05-10,134.839996337891,135.410003662109,133.850006103516,134.830001831055,733600,130.981674194336
"SAP",2023-05-11,134.070007324219,134.130004882812,132.809997558594,133.690002441406,756900,129.874206542969
"SAP",2023-05-12,131.789993286133,132.020004272461,131.289993286133,131.580001831055,655500,129.949264526367
"SAP",2023-05-15,130.360000610352,134.050003051758,130.100006103516,131.300003051758,1864700,129.672744750977
"SAP",2023-05-16,131.320007324219,133.889999389648,131.210006713867,133.160003662109,2324800,131.509689331055
"SAP",2023-05-17,133.399993896484,133.580001831055,131.639999389648,132.619995117188,995600,130.976379394531
"SAP",2023-05-18,133.399993896484,134.149993896484,133.110000610352,133.899993896484,954700,132.240509033203
"SAP",2023-05-19,134.580001831055,135.119995117188,134.279998779297,134.279998779297,696700,132.615798950195
"SAP",2023-05-22,133.470001220703,133.929992675781,133.259994506836,133.289993286133,693500,131.638061523438
"SAP",2023-05-23,132.529998779297,132.809997558594,129.710006713867,129.830001831055,1170700,128.220962524414
"SAP",2023-05-24,129.630004882812,129.630004882812,128.770004272461,129.210006713867,717300,127.608642578125
"SAP",2023-05-25,129.800003051758,129.820007324219,128.839996337891,129.440002441406,1352200,127.835792541504
"SAP",2023-05-26,130.130004882812,131.630004882812,130.039993286133,131.410003662109,832100,129.781372070312
"SAP",2023-05-30,131.910003662109,132.070007324219,130.119995117188,130.240005493164,729100,128.625885009766
"SAP",2023-05-31,130.479995727539,130.869995117188,129.149993896484,130.440002441406,1325000,128.823394775391
"SAP",2023-06-01,131.149993896484,132.369995117188,130.619995117188,132.169998168945,783400,130.531951904297
"SAP",2023-06-02,133.259994506836,133.529998779297,132.509994506836,132.970001220703,532500,131.322036743164
"SAP",2023-06-05,132.300003051758,132.330001831055,131.259994506836,131.5,515100,129.870254516602
"SAP",2023-06-06,132.160003662109,132.240005493164,131.520004272461,131.839996337891,551900,130.206039428711
"SAP",2023-06-07,132.75,133.259994506836,131.479995727539,131.699996948242,805200,130.067779541016
"SAP",2023-06-08,132.009994506836,133.289993286133,131.960006713867,133.210006713867,417100,131.559066772461
"SAP",2023-06-09,132.949996948242,133.600006103516,132.050003051758,132.720001220703,499300,131.075134277344
"SAP",2023-06-12,131.960006713867,133.940002441406,131.740005493164,133.770004272461,1084100,132.112121582031
"SAP",2023-06-13,134.660003662109,135.839996337891,134.029998779297,135.289993286133,766600,133.61328125
"SAP",2023-06-14,134.639999389648,136.360000610352,134.470001220703,135.559997558594,505900,133.879943847656
"SAP",2023-06-15,134.919998168945,137.059997558594,134.619995117188,137.039993286133,688500,135.341598510742
"SAP",2023-06-16,139.039993286133,139.25,137.190002441406,137.279998779297,983300,135.578628540039
"SAP",2023-06-20,136.059997558594,136.830001831055,135.479995727539,136.009994506836,686200,134.324356079102
"SAP",2023-06-21,135.570007324219,135.679992675781,134.380004882812,134.789993286133,824500,133.119476318359
"SAP",2023-06-22,134.380004882812,135.419998168945,134.300003051758,135.110000610352,697700,133.435516357422
"SAP",2023-06-23,133.699996948242,134.119995117188,133.279998779297,133.470001220703,477900,131.815841674805
"SAP",2023-06-26,133.100006103516,133.210006713867,132.25,132.429992675781,474200,130.788726806641
"SAP",2023-06-27,132.490005493164,133.199996948242,132.009994506836,133.009994506836,682600,131.361541748047
"SAP",2023-06-28,133.75,134.970001220703,133.699996948242,134.270004272461,679700,132.605926513672
"SAP",2023-06-29,134.300003051758,134.429992675781,133.539993286133,134.429992675781,454400,132.763931274414
"SAP",2023-06-30,135.460006713867,137.149993896484,135.320007324219,136.809997558594,1061900,135.114440917969
"SAP",2023-07-03,135.669998168945,135.889999389648,133.860000610352,134.550003051758,612200,132.882461547852
"SAP",2023-07-05,133.699996948242,134.479995727539,133.470001220703,134.399993896484,1265100,132.734313964844
"SAP",2023-07-06,132.830001831055,132.919998168945,131.490005493164,132.429992675781,817500,130.788726806641
"SAP",2023-07-07,132.770004272461,134,132.600006103516,133.259994506836,1029300,131.608444213867
"SAP",2023-07-10,133.389999389648,135.039993286133,133.369995117188,134.880004882812,1067600,133.208374023438
"SAP",2023-07-11,135.289993286133,136.440002441406,134.910003662109,136.320007324219,1114200,134.630523681641
"SAP",2023-07-12,138.690002441406,140.789993286133,138.080001831055,140.580001831055,1524800,138.83772277832
"SAP",2023-07-13,142.399993896484,144.160003662109,142.339996337891,143.960006713867,1576400,142.175842285156
"SAP",2023-07-14,144.039993286133,144.899993896484,144.039993286133,144.350006103516,762700,142.561004638672
"SAP",2023-07-17,142.860000610352,145.100006103516,142.770004272461,144.990005493164,1143100,143.193069458008
"SAP",2023-07-18,144.380004882812,145,143.25,144.910003662109,928000,143.114059448242
"SAP",2023-07-19,143.630004882812,144.339996337891,142.380004882812,143,1121200,141.227737426758
"SAP",2023-07-20,140.860000610352,141.509994506836,133.039993286133,133.929992675781,2770100,132.270141601562
"SAP",2023-07-21,135.75,136.139999389648,133.820007324219,134.020004272461,1909500,132.359024047852
"SAP",2023-07-24,133.520004272461,133.559997558594,132.229995727539,132.389999389648,1096400,130.749221801758
"SAP",2023-07-25,132.110000610352,133.020004272461,131.830001831055,132.610000610352,996700,130.966506958008
"SAP",2023-07-26,131.449996948242,132.589996337891,131.110000610352,132.339996337891,841000,130.699844360352
"SAP",2023-07-27,135.440002441406,136.259994506836,133.979995727539,134.070007324219,909800,132.408416748047
"SAP",2023-07-28,135.830001831055,136.839996337891,135.399993896484,136.809997558594,1022900,135.114440917969
"SAP",2023-07-31,137.270004272461,137.699996948242,136.300003051758,136.350006103516,828500,134.66015625
"SAP",2023-08-01,136.320007324219,136.690002441406,135.720001220703,136.389999389648,807400,134.699645996094
"SAP",2023-08-02,135.169998168945,135.179992675781,132.789993286133,133.210006713867,829500,131.559066772461
"SAP",2023-08-03,132.210006713867,132.779998779297,131.910003662109,132.199996948242,463400,130.561584472656
"SAP",2023-08-04,133.050003051758,134.509994506836,132.509994506836,132.960006713867,645600,131.312164306641
"SAP",2023-08-07,135.520004272461,135.869995117188,134.470001220703,135.800003051758,594800,134.116973876953
"SAP",2023-08-08,133.550003051758,134.800003051758,133.179992675781,134.630004882812,1218500,132.961471557617
"SAP",2023-08-09,134.740005493164,136.220001220703,134.550003051758,135.520004272461,1402900,133.840438842773
"SAP",2023-08-10,137.970001220703,139.509994506836,137.550003051758,137.889999389648,1222300,136.181060791016
"SAP",2023-08-11,136.970001220703,137.729995727539,136.570007324219,137.649993896484,1340100,135.944030761719
"SAP",2023-08-14,137.770004272461,139,137.570007324219,138.949996948242,662800,137.227920532227
"SAP",2023-08-15,138.080001831055,138.600006103516,137.410003662109,137.690002441406,808600,135.983551025391
"SAP",2023-08-16,138.320007324219,139.089996337891,137.339996337891,137.419998168945,710800,135.716888427734
"SAP",2023-08-17,136.479995727539,136.690002441406,134.139999389648,134.339996337891,1063300,132.675064086914
"SAP",2023-08-18,133.979995727539,135.660003662109,133.639999389648,135.360000610352,1050800,133.682418823242
"SAP",2023-08-21,136.089996337891,136.960006713867,135.520004272461,136.710006713867,562900,135.015701293945
"SAP",2023-08-22,138.839996337891,138.979995727539,138.029998779297,138.470001220703,629600,136.753875732422
"SAP",2023-08-23,138.479995727539,140.550003051758,138.479995727539,140.139999389648,680700,138.403182983398
"SAP",2023-08-24,138.820007324219,138.860000610352,135.460006713867,135.580001831055,837000,133.899688720703
"SAP",2023-08-25,136.910003662109,137.979995727539,135.389999389648,137.460006713867,793300,135.756393432617
"SAP",2023-08-28,137.940002441406,138.720001220703,137.559997558594,138.339996337891,556700,136.62548828125
"SAP",2023-08-29,137.550003051758,140.139999389648,137.550003051758,140.050003051758,403100,138.314300537109
"SAP",2023-08-30,140.179992675781,141.179992675781,140.179992675781,140.639999389648,374300,138.896987915039
"SAP",2023-08-31,140.690002441406,141.339996337891,139.479995727539,139.690002441406,557200,137.958755493164
"SAP",2023-09-01,140.520004272461,140.619995117188,137.860000610352,138.190002441406,533700,136.477340698242
"SAP",2023-09-05,137.809997558594,138.130004882812,137.130004882812,137.669998168945,443300,135.963790893555
"SAP",2023-09-06,138.289993286133,138.800003051758,137.649993896484,138.740005493164,550000,137.020538330078
"SAP",2023-09-07,139.339996337891,140.100006103516,138.809997558594,139.949996948242,623900,138.215530395508
"SAP",2023-09-08,140.289993286133,141.380004882812,140.289993286133,140.460006713867,574100,138.719223022461
"SAP",2023-09-11,139.119995117188,139.229995727539,138.029998779297,139.169998168945,678600,137.445205688477
"SAP",2023-09-12,135.149993896484,136.300003051758,135.020004272461,135.25,975500,133.573776245117
"SAP",2023-09-13,135.600006103516,136.259994506836,134.929992675781,135.75,590400,134.067581176758
"SAP",2023-09-14,135.630004882812,136.270004272461,135.020004272461,135.990005493164,785300,134.304611206055
"SAP",2023-09-15,135.75,136.25,135.009994506836,135.240005493164,770400,133.563919067383
"SAP",2023-09-18,134.419998168945,135.690002441406,134.419998168945,135.240005493164,536200,133.563919067383
"SAP",2023-09-19,134.520004272461,135.119995117188,133.940002441406,134.699996948242,652400,133.03059387207
"SAP",2023-09-20,134.389999389648,135.050003051758,133.529998779297,133.529998779297,632100,131.875091552734
"SAP",2023-09-21,132.940002441406,133.460006713867,131.059997558594,131.160003662109,1481800,129.534469604492
"SAP",2023-09-22,132.259994506836,133.490005493164,131.990005493164,132.649993896484,746600,131.005996704102
"SAP",2023-09-25,131.699996948242,132.139999389648,131.220001220703,131.949996948242,576000,130.314682006836
"SAP",2023-09-26,128.860000610352,129.839996337891,126.930000305176,127.180000305176,1159900,125.603797912598
"SAP",2023-09-27,128.270004272461,128.509994506836,126.870002746582,127.680000305176,739800,126.097602844238
"SAP",2023-09-28,127.199996948242,128.839996337891,126.75,127.949996948242,1486200,126.364250183105
"SAP",2023-09-29,131.119995117188,131.229995727539,128.889999389648,129.320007324219,855300,127.71728515625
"SAP",2023-10-02,129.240005493164,129.589996337891,127.839996337891,128.559997558594,651500,126.966690063477
"SAP",2023-10-03,128.380004882812,128.830001831055,127.339996337891,127.940002441406,654800,126.354377746582
"SAP",2023-10-04,128.75,129.440002441406,127.48999786377,128.929992675781,529100,127.332099914551
"SAP",2023-10-05,128.830001831055,129.589996337891,128.100006103516,129.559997558594,816900,127.954299926758
"SAP",2023-10-06,128.729995727539,131.470001220703,128.149993896484,130.919998168945,1055100,129.297439575195
"SAP",2023-10-09,129,129.940002441406,128.410003662109,129.910003662109,1507600,128.29997253418
"SAP",2023-10-10,131.029998779297,131.770004272461,130.570007324219,131.199996948242,1052600,129.573974609375
"SAP",2023-10-11,131.699996948242,132.570007324219,131.470001220703,132.389999389648,995200,130.749221801758
"SAP",2023-10-12,132.539993286133,133.179992675781,131.270004272461,131.660003662109,1034000,130.028274536133
"SAP",2023-10-13,130.699996948242,130.800003051758,127.800003051758,128.789993286133,1352400,127.193840026855
"SAP",2023-10-16,129.300003051758,130.869995117188,128.979995727539,130.699996948242,1988400,129.080169677734
"SAP",2023-10-17,128.800003051758,131.029998779297,128.429992675781,130.490005493164,1112800,128.872787475586
"SAP",2023-10-18,128.229995727539,129.119995117188,127.300003051758,127.610000610352,1782900,126.028472900391
"SAP",2023-10-19,134.419998168945,135.800003051758,133.139999389648,133.380004882812,2078600,131.726959228516
"SAP",2023-10-20,132.669998168945,132.990005493164,130.649993896484,130.699996948242,1356000,129.080169677734
"SAP",2023-10-23,131.149993896484,132.830001831055,130.080001831055,132.199996948242,732600,130.561584472656
"SAP",2023-10-24,132.970001220703,133.820007324219,132.589996337891,133.669998168945,675700,132.013366699219
"SAP",2023-10-25,132.490005493164,132.889999389648,130.679992675781,130.710006713867,840700,129.090057373047
"SAP",2023-10-26,131.949996948242,132.429992675781,130.630004882812,131.220001220703,1082900,129.593734741211
"SAP",2023-10-27,132.570007324219,132.960006713867,131.029998779297,131.389999389648,690400,129.761627197266
"SAP",2023-10-30,132.770004272461,134.089996337891,132.330001831055,133.649993896484,878400,131.993606567383
"SAP",2023-10-31,133.839996337891,134.419998168945,133.460006713867,134,758500,132.339279174805
"SAP",2023-11-01,134.240005493164,136.089996337891,134.179992675781,136.080001831055,618100,134.393493652344
"SAP",2023-11-02,138.869995117188,139.179992675781,137.979995727539,138.580001831055,712000,136.862518310547
"SAP",2023-11-03,138.740005493164,139.440002441406,138.139999389648,138.979995727539,764900,137.257553100586
"SAP",2023-11-06,138.440002441406,138.789993286133,137.770004272461,138.550003051758,488800,136.832885742188
"SAP",2023-11-07,140.089996337891,141.470001220703,139.759994506836,140.660003662109,461700,138.916732788086
"SAP",2023-11-08,141.710006713867,142.639999389648,141.710006713867,142.169998168945,662700,140.408020019531
"SAP",2023-11-09,143.050003051758,144.320007324219,142.389999389648,142.449996948242,711500,140.684539794922
"SAP",2023-11-10,143.309997558594,145.149993896484,143.009994506836,145.100006103516,609300,143.301712036133
"SAP",2023-11-13,143.899993896484,145.100006103516,143.720001220703,145.029998779297,400200,143.232574462891
"SAP",2023-11-14,148.089996337891,148.25,146.990005493164,147.660003662109,693700,145.829986572266
"SAP",2023-11-15,148.160003662109,149.139999389648,147.600006103516,148.520004272461,902600,146.679321289062
"SAP",2023-11-16,148.679992675781,149.660003662109,148.100006103516,148.589996337891,835400,146.748443603516
"SAP",2023-11-17,149.300003051758,150.089996337891,148.940002441406,149.949996948242,439900,148.091598510742
"SAP",2023-11-20,152.539993286133,153.479995727539,152.479995727539,153.300003051758,750700,151.400085449219
"SAP",2023-11-21,153.100006103516,153.559997558594,152.229995727539,152.5,697800,150.610000610352
"SAP",2023-11-22,154.309997558594,154.479995727539,153.009994506836,153.160003662109,1184100,151.261825561523
"SAP",2023-11-24,154.270004272461,154.529998779297,153.899993896484,154.190002441406,276100,152.279052734375
"SAP",2023-11-27,154.559997558594,155.309997558594,154.440002441406,154.940002441406,719900,153.019760131836
"SAP",2023-11-28,155.5,156.720001220703,155.369995117188,156.300003051758,583900,154.362899780273
"SAP",2023-11-29,158.279998779297,159.080001831055,158.050003051758,158.630004882812,584500,156.664031982422
"SAP",2023-11-30,159.149993896484,159.369995117188,157.970001220703,159.119995117188,920400,157.14794921875
"SAP",2023-12-01,158.389999389648,160.350006103516,158.149993896484,160.089996337891,810900,158.105926513672
"SAP",2023-12-04,158.770004272461,159.5,157.899993896484,159.270004272461,670300,157.296096801758
"SAP",2023-12-05,158.460006713867,159.440002441406,158.259994506836,159.360000610352,566900,157.384979248047
"SAP",2023-12-06,159.830001831055,159.940002441406,158.059997558594,158.100006103516,588900,156.140594482422
"SAP",2023-12-07,158.580001831055,159.470001220703,158.289993286133,159.339996337891,635000,157.365219116211
"SAP",2023-12-08,158.350006103516,160.229995727539,158.240005493164,160.160003662109,685400,158.175064086914
"SAP",2023-12-11,156.509994506836,159.179992675781,156.509994506836,159.130004882812,1078700,157.157836914062
"SAP",2023-12-12,157.789993286133,159.179992675781,157.789993286133,158.259994506836,736400,156.298599243164
"SAP",2023-12-13,158.479995727539,159.839996337891,157.440002441406,159.770004272461,859800,157.789901733398
"SAP",2023-12-14,156.679992675781,157.149993896484,155.130004882812,156.009994506836,1090300,154.07649230957
"SAP",2023-12-15,154.399993896484,154.770004272461,153.199996948242,153.5,1251200,151.597595214844
"SAP",2023-12-18,154.479995727539,155.130004882812,153.649993896484,154.899993896484,933300,152.980239868164
"SAP",2023-12-19,155.080001831055,155.509994506836,151,155.080001831055,1018600,153.158020019531
"SAP",2023-12-20,153.449996948242,153.660003662109,150.880004882812,151.139999389648,901900,149.266845703125
"SAP",2023-12-21,151.320007324219,152.210006713867,150.839996337891,152.179992675781,759400,150.293960571289
"SAP",2023-12-22,152.029998779297,152.889999389648,151.869995117188,152.699996948242,448400,150.807510375977
"SAP",2023-12-26,152.520004272461,153.440002441406,152.520004272461,153.179992675781,279700,151.281555175781
"SAP",2023-12-27,154.860000610352,156,154.820007324219,155.899993896484,911600,153.967849731445
"SAP",2023-12-28,155.139999389648,155.559997558594,154.330001831055,154.330001831055,1295500,152.41731262207
"SAP",2023-12-29,154,155.059997558594,154,154.589996337891,432200,152.674087524414
"SAP",2024-01-02,151.169998168945,151.279998779297,149.729995727539,150.210006713867,918400,148.348388671875
"SAP",2024-01-03,150,150.470001220703,149.429992675781,149.789993286133,945400,147.933578491211
"SAP",2024-01-04,149.539993286133,149.75,148.380004882812,148.520004272461,905700,146.679321289062
"SAP",2024-01-05,149.470001220703,151.089996337891,149.449996948242,149.850006103516,576300,147.99284362793
"SAP",2024-01-08,151.429992675781,152.690002441406,151.360000610352,152.559997558594,606100,150.669250488281
"SAP",2024-01-09,151.160003662109,152.449996948242,151.160003662109,152.149993896484,466600,150.26432800293
"SAP",2024-01-10,154.839996337891,156.259994506836,154.240005493164,155.839996337891,961800,153.908599853516
"SAP",2024-01-11,156.649993896484,157.259994506836,154.960006713867,156.509994506836,484700,154.570297241211
"SAP",2024-01-12,157.979995727539,158.929992675781,157.669998168945,158.539993286133,603900,156.575134277344
"SAP",2024-01-16,156.779998779297,157.449996948242,156.279998779297,156.820007324219,523800,154.87646484375
"SAP",2024-01-17,156.820007324219,157.910003662109,155.820007324219,157.779998779297,615700,155.824554443359
"SAP",2024-01-18,159.009994506836,160.529998779297,158.940002441406,160.429992675781,967100,158.441711425781
"SAP",2024-01-19,161.179992675781,163.720001220703,161.130004882812,163.449996948242,763800,161.424285888672
"SAP",2024-01-22,162.880004882812,163.729995727539,162.690002441406,163.210006713867,762700,161.187271118164
"SAP",2024-01-23,161.190002441406,163.389999389648,161.070007324219,163.380004882812,1157100,161.355163574219
"SAP",2024-01-24,174.550003051758,176.389999389648,173.259994506836,174.610000610352,2737500,172.44596862793
"SAP",2024-01-25,175.949996948242,175.970001220703,172.330001831055,173.440002441406,1773700,171.290481567383
"SAP",2024-01-26,173.309997558594,174.119995117188,173.050003051758,173.679992675781,1070500,171.527496337891
"SAP",2024-01-29,174.160003662109,176.449996948242,173.940002441406,176.339996337891,642000,174.154525756836
"SAP",2024-01-30,176.399993896484,176.600006103516,175.25,175.729995727539,631600,173.552093505859
"SAP",2024-01-31,175.639999389648,176.080001831055,173.050003051758,173.100006103516,685900,170.954696655273
"SAP",2024-02-01,175.110000610352,177.320007324219,174.949996948242,177.220001220703,601600,175.023635864258
"SAP",2024-02-02,176.5,177.550003051758,175.649993896484,177.059997558594,851500,174.865615844727
"SAP",2024-02-05,176.279998779297,177.490005493164,175.839996337891,177.039993286133,661000,174.845855712891
"SAP",2024-02-06,179.169998168945,179.429992675781,178.050003051758,178.789993286133,602300,176.574157714844
"SAP",2024-02-07,180.070007324219,181.570007324219,179.940002441406,181.179992675781,619900,178.934539794922
"SAP",2024-02-08,180.5,181.179992675781,180.259994506836,181.160003662109,558000,178.914794921875
"SAP",2024-02-09,181.660003662109,181.940002441406,180.850006103516,181.550003051758,446900,179.29997253418
"SAP",2024-02-12,179.889999389648,180.830001831055,179.089996337891,179.389999389648,607300,177.166732788086
"SAP",2024-02-13,173.25,174.600006103516,173.089996337891,173.979995727539,1023600,171.823776245117
"SAP",2024-02-14,175.869995117188,177.509994506836,175.830001831055,177.470001220703,583600,175.270538330078
"SAP",2024-02-15,177.259994506836,177.630004882812,176.369995117188,177.600006103516,581100,175.39892578125
"SAP",2024-02-16,176.619995117188,178.089996337891,175.960006713867,176.910003662109,456600,174.717468261719
"SAP",2024-02-20,177.080001831055,177.619995117188,175.710006713867,176.600006103516,471800,174.411315917969
"SAP",2024-02-21,175.360000610352,176.050003051758,174.880004882812,175.919998168945,494700,173.739730834961
"SAP",2024-02-22,180.330001831055,181.699996948242,180.210006713867,181.690002441406,573300,179.438232421875
"SAP",2024-02-23,183.5,184.460006713867,183.179992675781,184.220001220703,731200,181.936874389648
"SAP",2024-02-26,187.839996337891,188.139999389648,187.289993286133,187.509994506836,612000,185.186096191406
"SAP",2024-02-27,188.440002441406,189.830001831055,188.050003051758,189.169998168945,786900,186.825531005859
"SAP",2024-02-28,186.990005493164,187.089996337891,186.089996337891,186.669998168945,533600,184.356506347656
"SAP",2024-02-29,187.339996337891,188.199996948242,186.130004882812,187.869995117188,591700,185.541625976562
"SAP",2024-03-01,187.029998779297,188.570007324219,186.809997558594,188.529998779297,641300,186.193450927734
"SAP",2024-03-04,189.360000610352,191.330001831055,189.179992675781,190.820007324219,659300,188.455078125
"SAP",2024-03-05,191.229995727539,191.339996337891,186.589996337891,187.460006713867,816100,185.13671875
"SAP",2024-03-06,190.199996948242,191.779998779297,189.960006713867,190.679992675781,599600,188.316802978516
"SAP",2024-03-07,193.25,195.990005493164,193.119995117188,195.570007324219,961400,193.146209716797
"SAP",2024-03-08,194.25,194.820007324219,192.389999389648,192.990005493164,646800,190.598190307617
